DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE,IC50_uM,sensitivity,outliers
GDSC2,343,15983338,753595,MZ1-PC,SIDM00053,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.431191,0.909378,0.113188,1.39419,620.9130152119507,Low,False
GDSC2,343,15983518,753596,MZ7-mel,SIDM00516,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.717397,0.798109,0.150276,-0.901485,41.15712256522896,Low,False
GDSC2,343,15983697,753600,NCI-H1563,SIDM00751,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.415573,0.913459,0.110687,0.535051,224.88136579072713,Low,False
GDSC2,343,15983979,753604,NCI-H292,SIDM00493,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.749637,0.688114,0.091755,-1.720142,15.636954639296498,Low,False
GDSC2,343,15984159,753605,NCI-H510A,SIDM00927,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.747803,0.825775,0.123924,-0.875765,42.427765728368094,Low,False
GDSC2,343,15984507,753608,PC-14,SIDM00237,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.978665,0.882756,0.16308,0.165457,145.28030293047448,Low,False
GDSC2,343,15984799,753610,SBC-3,SIDM00367,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.70311,0.794445,0.141307,-0.913571,40.57329128474859,Low,False
GDSC2,343,15985081,753612,SK-MM-2,SIDM00391,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.424424,0.85247,0.187409,-0.303391,83.46471769619434,Low,False
GDSC2,343,15985355,753614,TE-15,SIDM00249,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.112865,0.725886,0.089739,-1.412877,22.48537279938371,Low,False
GDSC2,343,15985593,753615,U-266,SIDM00417,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.062798,0.816876,0.141009,-0.609301,58.13675034792007,Low,False
GDSC2,343,15985874,753616,BE2-M17,SIDM01229,NB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.085268,0.899647,0.114169,0.255636,161.62324846449283,Low,False
GDSC2,343,15986155,753618,KELLY,SIDM01009,NB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.082882,0.75716,0.104676,-1.43824,21.82120056059142,Low,False
GDSC2,343,15986431,753620,SIMA,SIDM00395,NB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.769369,0.804967,0.143677,-0.857521,43.35270064924902,Low,False
GDSC2,343,15986709,753621,TE-1,SIDM00369,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.340383,0.887919,0.097041,0.471445,208.59258595235016,Low,False
GDSC2,343,15986991,753622,TE-10,SIDM00349,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.445526,0.778609,0.079565,-1.131469,31.35977435048982,Low,False
GDSC2,343,15987174,753623,TE-8,SIDM00326,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.819682,0.857172,0.109635,0.030969,123.92567614821454,Low,False
GDSC2,343,15987443,753624,CAPAN-1,SIDM00934,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.316821,0.893447,0.140396,0.451513,203.7351772945501,Low,False
GDSC2,343,15987725,905933,OVCAR-3,SIDM00105,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.219752,0.910949,0.085597,0.3694,184.88832607965978,Low,False
GDSC2,343,15988006,905934,PC-3,SIDM00088,PRAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.425494,0.879384,0.064349,0.543443,227.1235176243898,Low,False
GDSC2,343,15988287,905935,DU-145,SIDM00120,PRAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.653893,0.855126,0.070324,-0.109276,104.992928471597,Low,False
GDSC2,343,15988568,905936,HCT-116,SIDM00783,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.914352,0.824443,0.124552,-0.734875,50.11658543932166,Low,False
GDSC2,343,15988851,905937,HCT-15,SIDM00789,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.338053,0.850785,0.138639,-0.376455,76.55833505670583,Low,False
GDSC2,343,15989135,905938,HL-60,SIDM00829,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.73419,0.908334,0.101657,-0.041352,113.77126665947273,Low,False
GDSC2,343,15989420,905939,HT-29,SIDM00136,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.213245,0.888603,0.12621,0.363895,183.6891634486268,Low,False
GDSC2,343,15989713,905940,K-562,SIDM00791,LCML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.785877,0.896037,0.135072,0.002372,119.80638722563819,Low,False
GDSC2,343,15989995,905941,NCI-H226,SIDM00139,LUSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.327757,0.918317,0.040417,2.152622,1521.9641749439118,Low,False
GDSC2,343,15990277,905942,NCI-H23,SIDM00138,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.146407,0.920648,0.042491,0.307355,171.81305565532963,Low,False
GDSC2,343,15990558,905943,NCI-H460,SIDM00144,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.594376,0.875237,0.083606,-0.159624,98.92638621888034,Low,False
GDSC2,343,15990735,905944,NCI-H522,SIDM00116,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.134766,0.835508,0.130964,-0.548421,62.474970216861614,Low,False
GDSC2,343,15991017,905945,T47D,SIDM00097,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.966381,0.889547,0.090826,0.155066,143.5065961004396,Low,False
GDSC2,343,15991302,905946,MCF7,SIDM00148,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.198676,0.878529,0.086131,0.351571,181.03239623975605,Low,False
GDSC2,343,15991587,905947,786-0,SIDM00125,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.213665,0.901471,0.107313,0.36425,183.7663291009279,Low,False
GDSC2,343,15991868,905948,A498,SIDM00124,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.135549,0.874543,0.169667,0.29817,169.9576009896174,Low,False
GDSC2,343,15992149,905949,A549,SIDM00903,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.44856,0.8388,0.167231,-0.282974,85.5037299382548,Low,False
GDSC2,343,15992432,905950,ACHN,SIDM00123,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.628638,0.894697,0.131689,0.715288,278.28283817676504,Low,False
GDSC2,343,15992714,905951,BT-549,SIDM00122,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.9226,0.855124,0.105853,0.11803,137.35928345117372,Low,False
GDSC2,343,15992998,905952,CCRF-CEM,SIDM00121,ALL,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.130829,0.775155,0.029085,-1.39768,22.892949933622198,Low,False
GDSC2,343,15993281,905954,SK-MEL-28,SIDM00081,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.120827,0.814445,0.141207,-0.560212,61.61017281466099,Low,False
GDSC2,343,15993459,905955,SK-MEL-2,SIDM00082,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.995491,0.912984,0.123643,0.179691,147.7454706031405,Low,False
GDSC2,343,15993732,905956,SK-MEL-5,SIDM00080,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.890285,0.876715,0.162979,0.090694,132.99147121997748,Low,False
GDSC2,343,15993988,905957,Hs-578-T,SIDM00135,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.721363,0.781701,0.102922,-0.898131,41.32067582505739,Low,False
GDSC2,343,15994273,905958,MOLT-4,SIDM00145,ALL,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.590135,0.918781,0.077069,-0.163212,98.50772780758908,Low,False
GDSC2,343,15994554,905959,SK-OV-3,SIDM00079,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.842111,0.828069,0.104217,0.049942,126.7366105240248,Low,False
GDSC2,343,15994836,905960,MDA-MB-231,SIDM00146,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.818763,0.886532,0.132251,0.030192,123.81184076720356,Low,False
GDSC2,343,15995122,905961,COLO-205,SIDM00826,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.830242,0.926605,0.080753,0.885831,340.441055839271,Low,False
GDSC2,343,15995408,905962,SW620,SIDM00841,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.44474,0.825072,0.156122,-0.286206,85.1777287485912,Low,False
GDSC2,343,15995701,905963,CAKI-1,SIDM00941,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.476391,0.870619,0.126797,0.586498,238.98266071737567,Low,False
GDSC2,343,15995880,905964,RPMI-8226,SIDM00087,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.271056,0.883829,0.152896,-0.433129,71.59720235864926,Low,False
GDSC2,343,15996160,905965,SR,SIDM00096,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.237861,0.785904,0.109292,-1.307139,25.47916348739476,Low,False
GDSC2,343,15996440,905967,NCI-H322M,SIDM00117,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.054691,0.868528,0.044779,0.22977,156.75608522944756,Low,False
GDSC2,343,15996721,905968,IGROV-1,SIDM00151,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.681647,0.76567,0.11223,-0.931728,39.71174548572611,Low,False
GDSC2,343,15997000,905969,OVCAR-5,SIDM00091,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.025497,0.829347,0.109358,0.205074,152.24590352678277,Low,False
GDSC2,343,15997283,905970,EKVX,SIDM00119,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.256041,0.897397,0.083161,1.246026,521.1516113017054,Low,False
GDSC2,343,15997543,905971,HCC2998,SIDM00118,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.177202,0.8543,0.142029,-0.512524,65.18321518647076,Low,False
GDSC2,343,15997825,905972,HOP-62,SIDM00133,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.400165,0.882687,0.093641,0.522016,221.44295127692146,Low,False
GDSC2,343,15998106,905973,HOP-92,SIDM00134,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.37093,0.962922,0.030829,2.189143,1589.1109692477974,Low,False
GDSC2,343,15998387,905974,LOXIMVI,SIDM00149,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.852069,0.812186,0.150039,-0.787563,47.09039253184627,Low,False
GDSC2,343,15998652,905975,M14,SIDM00003,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.581347,0.863353,0.188598,-0.170646,97.64583460128254,Low,False
GDSC2,343,15998910,905976,UACC-62,SIDM00107,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.506326,0.854587,0.145041,-0.234108,90.58838464240269,Low,False
GDSC2,343,15999192,905977,UACC-257,SIDM00108,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.872957,0.856867,0.132604,0.076036,130.70684616293332,Low,False
GDSC2,343,15999474,905978,RXF393,SIDM00086,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.24076,0.89638,0.115564,0.387171,188.81354618522604,Low,False
GDSC2,343,15999730,905979,SN12C,SIDM00094,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.802321,0.960711,0.057208,1.70814,899.9336154565228,Low,False
GDSC2,343,16000012,905980,TK10,SIDM00113,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.436823,0.900466,0.121606,2.244883,1697.3491678142664,Low,False
GDSC2,343,16000295,905981,U031,SIDM00112,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.23944,0.842459,0.088648,-0.459875,69.36899432284542,Low,False
GDSC2,343,16000475,905982,SNB75,SIDM00095,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.890385,0.861481,0.094603,0.090779,133.00477103207896,Low,False
GDSC2,343,16000654,905983,U251,SIDM00111,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.574228,0.914657,0.103034,0.669261,263.54601955502346,Low,False
GDSC2,343,16000934,905984,SF539,SIDM00083,LGG,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.465591,0.878285,0.07725,-0.268567,86.97241505113331,Low,False
GDSC2,343,16001217,905985,SF295,SIDM00084,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.884189,0.929597,0.0942,0.931466,359.31124837894265,Low,False
GDSC2,343,16001396,905986,SF268,SIDM00085,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.326886,0.941458,0.049578,1.305956,559.4118701643969,Low,False
GDSC2,343,16001677,905989,KM12,SIDM00150,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.482634,0.953574,0.113294,1.437708,653.6905014035767,Low,False
GDSC2,343,16001959,905990,OVCAR-4,SIDM00092,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.114834,0.965557,0.072634,1.972504,1230.0794010719574,Low,False
GDSC2,343,16002240,905991,OVCAR-8,SIDM00090,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.774572,0.905562,0.118181,-0.007191,118.45960305911393,Low,False
GDSC2,343,16002521,906693,BxPC-3,SIDM00132,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.229529,0.888669,0.122327,0.37767,186.7048448256088,Low,False
GDSC2,343,16002804,906695,BONNA-12,SIDM00984,NAN,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.361195,0.776359,0.112089,-1.202807,28.823614526376048,Low,False
GDSC2,343,16002982,906696,BHT-101,SIDM00987,THCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.95798,0.817668,0.13426,-0.69797,52.3514691020922,Low,False
GDSC2,343,16003263,906746,Becker,SIDM00490,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.431318,0.908048,0.099459,0.548369,228.45014437832552,Low,False
GDSC2,343,16003545,906763,BE-13,SIDM01245,ALL,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.18357,0.754581,0.110669,-1.353065,24.13275388149462,Low,False
GDSC2,343,16003825,906765,ARH-77,SIDM00900,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.044593,0.852839,0.119772,-0.624702,57.08794651099277,Low,False
GDSC2,343,16004106,906790,AGS,SIDM00850,STAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.701944,0.799907,0.128015,-0.914558,40.52601039722475,Low,False
GDSC2,343,16004388,906791,ABC-1,SIDM00494,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.142809,0.88577,0.139975,0.304311,171.195983060378,Low,False
GDSC2,343,16004643,906792,A2058,SIDM00797,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.289856,0.868954,0.153255,-0.417226,72.95596208464892,Low,False
GDSC2,343,16004928,906793,A375,SIDM00795,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.181177,0.83534,0.169365,-0.509161,65.44283411761758,Low,False
GDSC2,343,16005220,906794,A253,SIDM00796,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.113276,0.921233,0.084682,0.279328,166.21398092958472,Low,False
GDSC2,343,16005501,906795,8305C,SIDM00997,THCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.031887,0.852734,0.201283,0.210479,153.22186974148138,Low,False
GDSC2,343,16005783,906797,647-V,SIDM00983,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.116442,0.844801,0.123786,-0.563922,61.34060366916474,Low,False
GDSC2,343,16006064,906798,639-V,SIDM00999,BLCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.144814,0.844863,0.176031,-0.539921,63.10588311581226,Low,False
GDSC2,343,16006344,906800,697,SIDM01076,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.94282,0.864002,0.089198,-0.710794,51.56380639915608,Low,False
GDSC2,343,16006624,906801,BT-20,SIDM00893,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.757471,0.906195,0.14102,-0.021657,116.45104848205081,Low,False
GDSC2,343,16006907,906804,A2780,SIDM00210,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.46568,0.762272,0.094071,-1.11442,31.998211160409785,Low,False
GDSC2,343,16007189,906805,COR-L105,SIDM00513,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.192766,0.905791,0.122395,1.1925,489.1973564618144,Low,False
GDSC2,343,16007471,906807,CRO-AP2,SIDM00952,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.620858,0.702803,0.054019,-1.829079,13.747513893232822,Low,False
GDSC2,343,16007818,906812,COLO-824,SIDM00954,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.611229,0.924351,0.068693,0.700561,273.48013864192626,Low,False
GDSC2,343,16008104,906813,COLO-800,SIDM00515,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.815495,0.935809,0.072362,0.873356,335.4574088275309,Low,False
GDSC2,343,16008283,906814,COLO-792,SIDM00140,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.131474,0.831229,0.078763,-0.551206,62.269640772607026,Low,False
GDSC2,343,16008563,906817,COLO-680N,SIDM00956,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.698272,0.89234,0.047469,0.774193,298.3514040479239,Low,False
GDSC2,343,16008845,906818,COLO-679,SIDM00284,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.63269,0.847149,0.211319,-0.127213,102.79019817675872,Low,False
GDSC2,343,16009127,906820,CHP-212,SIDM00910,NB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.772909,0.800606,0.103373,-0.854526,43.506441169717384,Low,False
GDSC2,343,16009407,906821,CFPAC-1,SIDM00130,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.652284,0.892839,0.132756,0.735291,284.9415296221236,Low,False
GDSC2,343,16009688,906824,Ca-Ski,SIDM00923,CESC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.42828,0.850506,0.088205,-0.300129,83.78717895338555,Low,False
GDSC2,343,16009971,906825,Caov-3,SIDM00919,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.818197,0.794084,0.087917,-0.816216,45.52205801400245,Low,False
GDSC2,343,16010154,906826,CAL-120,SIDM00940,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.728682,0.85807,0.146201,0.799918,307.56363225461445,Low,False
GDSC2,343,16010439,906827,CAL-72,SIDM00930,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.17483,0.889487,0.115272,0.331399,176.76656140657167,Low,False
GDSC2,343,16010720,906828,CAL-62,SIDM00931,THCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.475455,0.858218,0.154512,-0.260222,87.83455604215831,Low,False
GDSC2,343,16011006,906830,C32,SIDM00890,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.837739,0.877022,0.114377,0.046244,126.18372754567228,Low,False
GDSC2,343,16011298,906831,Daudi,SIDM00845,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.091832,0.867971,0.112139,-0.58474,59.84943549722388,Low,False
GDSC2,343,16011579,906832,DB,SIDM00886,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.06515,0.836208,0.123287,-0.607312,58.27364891434336,Low,False
GDSC2,343,16011860,906833,Daoy,SIDM00887,MB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.505564,0.877274,0.100131,-0.234753,90.51938258642731,Low,False
GDSC2,343,16012140,906834,D-283MED,SIDM00888,MB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.602564,0.80748,0.134772,-0.998626,36.69219271982738,Low,False
GDSC2,343,16012421,906835,DBTRG-05MG,SIDM00867,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.562073,0.922823,0.098694,2.350836,1923.8294810786076,Low,False
GDSC2,343,16012701,906836,DEL,SIDM00949,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.006478,0.754717,0.100468,-1.502872,20.21607338247677,Low,False
GDSC2,343,16012980,906837,Detroit562,SIDM00831,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.740357,0.804335,0.132764,-0.882063,42.113021830478445,Low,False
GDSC2,343,16013261,906838,DG-75,SIDM00948,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.71837,0.809675,0.077117,-0.900662,41.19718793412598,Low,False
GDSC2,343,16013542,906839,DK-MG,SIDM00947,GBM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.068407,0.916376,0.084738,1.087301,431.9919699531767,Low,False
GDSC2,343,16013824,906841,DJM-1,SIDM00281,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.790432,0.809059,0.099562,-0.839703,44.27552317115055,Low,False
GDSC2,343,16014004,906842,DOHH-2,SIDM00981,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.22973,0.800094,0.086537,-1.314017,25.272832384941307,Low,False
GDSC2,343,16014259,906843,DoTc2-4510,SIDM00864,CESC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.52522,0.848846,0.15737,-0.218125,92.31623316606537,Low,False
GDSC2,343,16014540,906844,DU-4475,SIDM01001,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.896487,0.858569,0.109169,-0.749988,49.22920278715248,Low,False
GDSC2,343,16014823,906846,EB2,SIDM00863,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.164115,0.83479,0.144204,-0.523594,64.33572012904192,Low,False
GDSC2,343,16015104,906847,EB-3,SIDM00793,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.247395,0.746194,0.109201,-1.299074,25.723243512718756,Low,False
GDSC2,343,16015386,906848,ECC10,SIDM00280,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.973607,0.735899,0.092745,-1.530679,19.562353901919526,Low,False
GDSC2,343,16015668,906849,ECC12,SIDM00279,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.983128,0.917731,0.125483,0.169232,145.9301379506632,Low,False
GDSC2,343,16015869,906851,EFM-19,SIDM01056,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.791688,0.863535,0.101118,0.007288,120.50460885998658,Low,False
GDSC2,343,16016156,906852,EFO-27,SIDM01051,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.807927,0.906962,0.115162,0.866953,332.9282495675396,Low,False
GDSC2,343,16016412,906855,EM-2,SIDM01047,LCML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.377004,0.788095,0.183906,-1.189434,29.28290796774778,Low,False
GDSC2,343,16016692,906856,EoL-1-cell,SIDM00277,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.577581,0.701,0.096528,-1.865689,13.16525286326436,Low,False
GDSC2,343,16016974,906861,ETK-1,SIDM00276,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.405265,0.950625,0.071894,1.372259,605.0221082952787,Low,False
GDSC2,343,16017255,906862,EVSA-T,SIDM01042,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.573616,0.8981,0.128215,-0.177185,96.89384521438248,Low,False
GDSC2,343,16017539,906863,FADU,SIDM00860,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.625445,0.792301,0.073611,-0.97927,37.54142537737486,Low,False
GDSC2,343,16017820,906864,FTC-133,SIDM00213,THCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.399267,0.911035,0.022515,0.521256,221.24418476619522,Low,False
GDSC2,343,16018088,906865,G-361,SIDM00857,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.890228,0.888329,0.117783,0.090646,132.98389092215837,Low,False
GDSC2,343,16018369,906868,GAMG,SIDM01055,LGG,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.028704,0.887369,0.110026,0.207786,152.7349398900631,Low,False
GDSC2,343,16018651,906869,GCIY,SIDM00274,STAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.523605,0.883325,0.158512,0.626438,250.53659558137423,Low,False
GDSC2,343,16018933,906870,GDM-1,SIDM01057,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.073283,0.737494,0.118984,-1.44636,21.61274095890237,Low,False
GDSC2,343,16019214,906871,GI-1,SIDM00273,LGG,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.136364,0.926162,0.085909,0.298859,170.0961728948051,Low,False
GDSC2,343,16019485,906872,GI-ME-N,SIDM00227,NB,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.688451,0.896525,0.065294,0.765885,295.4356362226174,Low,False
