DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE,IC50_uM,sensitivity,outlier
GDSC2,343,16070838,909732,SK-UT-1,SIDM01113,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.203518,0.974324,0.052848,0.117163,9.056819410719731,Low,False
GDSC2,343,16071120,909735,SNG-M,SIDM00373,UCEC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.813863,0.967626,0.095735,-0.087739,6.134097741823627,Low,False
GDSC2,343,16071400,909736,SNU-387,SIDM01180,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.853261,0.957956,0.081997,0.458832,17.344249317330434,Low,False
GDSC2,343,16071681,909737,SNU-423,SIDM01199,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.483997,0.958724,0.023358,0.264653,11.989089165815358,Low,False
GDSC2,343,16071962,909738,SNU-449,SIDM01194,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.358742,0.948566,0.078735,0.724641,28.75299684793556,Low,False
GDSC2,343,16072245,909740,SNU-C2B,SIDM00781,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.893994,0.964128,0.077933,1.006105,49.106627238509915,Low,False
GDSC2,343,16072446,909742,SU-DHL-1,SIDM00390,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.325246,0.982459,0.075917,0.181174,10.229196158556364,Low,False
GDSC2,343,16072698,909743,SUP-T1,SIDM01154,ALL,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.802226,0.955691,0.065526,-0.093858,6.0631289790276695,Low,False
GDSC2,343,16072979,909744,SW13,SIDM00814,ACC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.194345,0.975772,0.080048,0.112339,8.97412108202912,Low,False
GDSC2,343,16073260,909745,SW1088,SIDM01155,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.660513,0.954044,0.086891,0.357475,14.303624976476996,Low,False
GDSC2,343,16073543,909746,SW1116,SIDM00835,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.486698,0.962161,0.0629,0.266074,12.021515467659295,Low,False
GDSC2,343,16073826,909747,SW1417,SIDM00812,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.37668,0.945473,0.073243,1.259927,79.57341065101619,Low,False
GDSC2,343,16074109,909748,SW1463,SIDM00834,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.181488,0.978321,0.062193,0.631431,24.082561756046683,Low,False
GDSC2,343,16074391,909749,SW1710,SIDM00420,BLCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.803454,0.966081,0.038336,0.432641,16.50154478735184,Low,False
GDSC2,343,16074561,909750,SW1783,SIDM01164,LGG,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.356446,0.937195,0.085738,-0.328273,3.882370807921475,Low,False
GDSC2,343,16074842,909751,SW48,SIDM00837,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.014109,0.946475,0.091477,0.017562,7.494047209564712,Low,False
GDSC2,343,16075112,909753,SW626,SIDM01168,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.906907,0.941324,0.046056,0.487042,18.300108705115893,Low,False
GDSC2,343,16075395,909754,SW684,SIDM01175,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.069336,0.949405,0.087932,0.572456,21.527603599444664,Low,False
GDSC2,343,16075678,909755,SW837,SIDM00833,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.964061,0.97215,0.037654,0.517097,19.376500162810544,Low,False
GDSC2,343,16075959,909756,SW872,SIDM01159,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.556058,0.962679,0.06781,0.302547,12.884924698935764,Low,False
GDSC2,343,16076240,909757,SW948,SIDM00832,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.792022,0.969117,0.039953,0.42663,16.313973328615766,Low,False
GDSC2,343,16076449,909758,SW962,SIDM01178,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.452298,0.937624,0.074843,-0.277869,4.272922417288077,Low,False
GDSC2,343,16076702,909759,SW982,SIDM01161,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.000866,0.976364,0.069871,0.536451,20.10293853197221,Low,False
GDSC2,343,16076985,909761,T84,SIDM00782,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.807325,0.915308,0.091962,-0.61703,2.241902868238886,Medium,False
GDSC2,343,16077194,909762,TALL-1,SIDM00370,ALL,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.075736,0.953224,0.043153,-0.475885,2.93215016908594,Low,False
GDSC2,343,16077335,909769,TGBC1TKB,SIDM00252,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.797137,0.956787,0.05885,0.429319,16.397633079604134,Low,False
GDSC2,343,16077537,909770,TGBC11TKB,SIDM00251,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.855288,0.975891,0.05226,0.459898,17.3794417661939,Low,False
GDSC2,343,16077746,909771,THP-1,SIDM01172,LAML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.727744,0.931171,0.116703,-0.658877,2.070404502453166,Medium,False
GDSC2,343,16077997,909773,TUR,SIDM01205,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.955052,0.992222,0.055365,-0.013494,7.064286357041027,Low,False
GDSC2,343,16078278,909774,TYK-nu,SIDM00321,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.270489,0.934781,0.026553,0.15238,9.684135198533582,Low,False
GDSC2,343,16078571,909776,U-2-OS,SIDM01191,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.287474,0.970905,0.075223,0.161311,9.85002506646952,Low,False
GDSC2,343,16078855,909777,U-698-M,SIDM00424,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.966107,0.981019,0.063627,-0.00768,7.142815311745113,Low,False
GDSC2,343,16079066,909778,UACC-893,SIDM01186,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,2.857455,0.977812,0.107519,0.461037,17.417143851957434,Low,False
GDSC2,343,16079321,909779,UMC-11,SIDM01183,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.219647,0.962334,0.082484,0.125644,9.204081251677247,Low,False
GDSC2,343,16079604,909781,VMRC-RCZ,SIDM00317,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.454843,0.939762,0.088742,0.775176,31.653318721103886,Low,False
GDSC2,343,16079886,909784,WM-115,SIDM01000,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.296734,0.968733,0.058538,0.692034,27.02423348660008,Low,False
GDSC2,343,16080150,909785,WSU-NHL,SIDM00412,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.812497,0.829076,0.152959,-1.468818,0.44374864132500697,Medium,False
GDSC2,343,16080424,909904,YAPC,SIDM00411,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,5.597777,0.963374,0.082418,1.902045,269.82591721460267,Low,False
GDSC2,343,16080706,909905,YH-13,SIDM00316,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.480862,0.965089,0.068144,0.263005,11.951562225494742,Low,False
GDSC2,343,16080991,909907,ZR-75-30,SIDM00971,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,5.24149,0.983378,0.064899,1.71469,188.9514303955548,Low,False
GDSC2,343,16081272,909974,RCC10RGB,SIDM00235,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.924114,0.929108,0.081725,0.49609,18.617723437355686,Low,False
GDSC2,343,16081555,909975,KURAMOCHI,SIDM00554,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.280548,0.965718,0.030792,0.683523,26.590340214447927,Low,False
GDSC2,343,16081835,909976,KM-H2,SIDM01018,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.507954,0.989883,0.029609,0.277251,12.279779910983024,Low,False
GDSC2,343,16082116,909977,HuO-3N1,SIDM00584,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.28001,0.977258,0.055946,0.68324,26.576038458929748,Low,False
GDSC2,343,16082396,910079,OE19,SIDM00479,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.287389,0.973867,0.069351,0.687119,26.77286835752008,Low,False
GDSC2,343,16082605,910209,SUP-B8,SIDM01177,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.506451,0.988528,0.019041,-0.249392,4.510693901024961,Low,False
GDSC2,343,16082785,910399,NCI-H838,SIDM01150,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.013916,0.98294,0.101543,0.543313,20.36700114080418,Low,False
GDSC2,343,16083034,910401,Ramos-2G6-4C10,SIDM01247,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.711549,0.994057,0.086417,-0.141541,5.537532475476909,Low,False
GDSC2,343,16083472,910545,QIMR-WIL,SIDM00467,LAML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.74192,0.961509,0.179088,-0.651423,2.0999635763841873,Medium,False
GDSC2,343,16083725,910546,PSN1,SIDM00469,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,4.647454,0.966244,0.077096,1.402314,104.31905088235288,Low,False
GDSC2,343,16083985,910548,OAW-42,SIDM00480,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.512007,0.93003,0.057597,-0.246471,4.535825066067465,Low,False
GDSC2,343,16084260,910549,OE33,SIDM00477,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.270716,0.94607,0.040664,0.152499,9.686333746749433,Low,False
GDSC2,343,16084543,910554,CW-2,SIDM00282,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.192542,0.987862,0.049003,0.637244,24.35024716523304,Low,False
GDSC2,343,16084892,910568,CGTH-W-1,SIDM01248,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.056073,0.977378,0.156424,0.565481,21.243968079636097,Low,False
GDSC2,343,16085175,910569,COLO-320-HSR,SIDM00842,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.586565,0.933653,0.090116,-0.733117,1.7978023458479848,Medium,False
GDSC2,343,16085455,910687,ATN-1,SIDM00233,ALL,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.366593,0.887093,0.139669,-1.234338,0.6930916759593228,Medium,False
GDSC2,343,16085734,910688,CESS,SIDM00917,LAML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.3908,0.867839,0.146435,-1.247067,0.676515445599002,Medium,False
GDSC2,343,16086016,910689,COLO-678,SIDM00957,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.484752,0.949192,0.056277,1.316757,88.6549616559272,Low,False
GDSC2,343,16086298,910691,COLO-684,SIDM00142,UCEC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.099831,0.973036,0.040109,0.588492,22.194200144655056,Low,False
GDSC2,343,16086580,910692,COLO-668,SIDM00143,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.810684,0.959619,0.068148,-0.08941,6.114628408004962,Low,False
GDSC2,343,16086860,910694,LN-405,SIDM00343,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.184351,0.956354,0.073332,0.107084,8.884880394430272,Low,False
GDSC2,343,16087141,910695,TGBC24TKB,SIDM00267,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.21042,0.949343,0.033905,0.120792,9.119545798044141,Low,False
GDSC2,343,16087350,910697,A388,SIDM00794,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.915243,0.972342,0.113261,0.491425,18.45329600889687,Low,False
GDSC2,343,16087600,910698,BFTC-909,SIDM00988,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.693233,0.959908,0.118618,-0.151172,5.437030239787603,Low,False
GDSC2,343,16087882,910700,C2BBe1,SIDM01233,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.120296,0.948746,0.078254,0.599253,22.653083963740272,Low,False
GDSC2,343,16088092,910701,SCC-25,SIDM01082,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.005292,0.971034,0.07904,0.012925,7.428262632795729,Low,False
GDSC2,343,16088624,910703,CA46,SIDM00907,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.458213,0.974752,0.08307,0.251095,11.683913719522694,Low,False
GDSC2,343,16088907,910704,AU565,SIDM00898,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.050124,0.987015,0.063981,0.562353,21.117962887590483,Low,False
GDSC2,343,16089470,910706,BL-41,SIDM00985,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.430685,0.977705,0.054381,-0.815087,1.5383109056941076,Medium,False
GDSC2,343,16089669,910710,BV-173,SIDM00962,LCML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-3.083174,0.54996,0.174422,-2.662861,0.04581361322682219,High,False
GDSC2,343,16089952,910779,IA-LM,SIDM00306,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.721396,0.986863,0.035794,0.915344,41.32203942985897,Low,False
GDSC2,343,16090234,910780,TGW,SIDM00324,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.694378,0.826525,0.114565,-1.406705,0.49938496885376155,Medium,False
GDSC2,343,16090513,910781,AN3-CA,SIDM00901,UCEC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.333891,0.976826,0.025891,0.18572,10.318010907963641,Low,False
GDSC2,343,16090794,910784,A204,SIDM00798,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.828111,0.933377,0.07971,-0.080246,6.222121961881095,Low,False
GDSC2,343,16091076,910849,NY,SIDM00569,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.221111,0.965094,0.05386,0.126414,9.217565894980135,Low,False
GDSC2,343,16091356,910850,C3A,SIDM01237,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.096106,0.969723,0.045424,1.112386,60.105779401240866,Low,False
GDSC2,343,16091642,910851,A427,SIDM00810,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.741602,0.988145,0.041914,0.400116,15.511815130010914,Low,False
GDSC2,343,16091898,910852,CAL-85-1,SIDM00928,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.437641,0.984649,0.081909,0.76613,31.113474841651378,Low,False
GDSC2,343,16092180,910853,CHL-1,SIDM01228,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.210531,0.965008,0.052862,0.12085,9.120558123810765,Low,False
GDSC2,343,16092387,910861,RL,SIDM01089,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-3.571091,0.484358,0.068797,-2.919433,0.028125152394531543,High,False
GDSC2,343,16092567,910899,NCI-H146,SIDM00698,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.377868,0.841629,0.100628,-1.240267,0.685320957061949,Medium,False
GDSC2,343,16092820,910900,NCI-H1651,SIDM00744,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.633411,0.957508,0.055363,-0.18263,5.121313760579372,Low,False
GDSC2,343,16093100,910903,RPMI-7951,SIDM01087,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.490809,0.981304,0.071558,0.268235,12.07103764082876,Low,False
GDSC2,343,16093382,910904,SCC-4,SIDM01081,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.886214,0.973525,0.050662,0.47616,17.925315725024618,Low,False
GDSC2,343,16093665,910905,SNU-C1,SIDM01197,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.589192,0.974894,0.026131,0.845824,36.204810617904734,Low,False
GDSC2,343,16093930,910906,ST486,SIDM01198,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.858327,0.979137,0.088329,-0.064357,6.412998844590891,Low,False
GDSC2,343,16094094,910907,SW1990,SIDM01165,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,3.734498,0.946319,0.08294,0.922233,41.86700305136197,Low,False
GDSC2,343,16094255,910910,UACC-812,SIDM01187,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.966896,0.982664,0.069882,1.04444,52.820321840160666,Low,False
GDSC2,343,16094535,910911,SCC-15,SIDM01083,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.996571,0.950947,0.094646,0.008339,7.363762416369843,Low,False
GDSC2,343,16094803,910915,CAPAN-2,SIDM00943,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.81161,0.959854,0.053031,0.962783,45.22318962153667,Low,False
GDSC2,343,16095077,910916,CAL-27,SIDM00937,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.11596,0.959465,0.083724,0.07112,8.297547589518462,Low,False
GDSC2,343,16095287,910918,BC-3,SIDM00895,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.690176,0.972031,0.092496,-0.678633,1.994066458057411,Medium,False
GDSC2,343,16095539,910919,BC-1,SIDM00896,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.238388,0.990906,0.032922,0.135499,9.378201435344515,Low,False
GDSC2,343,16095819,910920,A704,SIDM00849,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.432344,0.966862,0.014917,0.237492,11.385538528749958,Low,False
GDSC2,343,16096100,910921,A101D,SIDM00801,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.504579,0.932708,0.116479,-0.250377,4.50225778071447,Low,False
GDSC2,343,16096383,910922,769-P,SIDM00803,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.396843,0.981802,0.032884,0.744676,29.86965254736992,Low,False
GDSC2,343,16096663,910924,23132-87,SIDM00980,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.06752,0.965969,0.061719,0.045648,7.905193906799547,Low,False
GDSC2,343,16096873,910925,A431,SIDM00995,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.938129,0.976486,0.13833,0.50346,18.880487851959188,Low,False
GDSC2,343,16097126,910926,BFTC-905,SIDM00989,BLCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.820244,0.966461,0.088075,-0.084383,6.173364567084151,Low,False
GDSC2,343,16097409,910927,CAL-51,SIDM00933,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,2.373453,0.967478,0.091854,0.206523,10.734394226756915,Low,False
GDSC2,343,16097691,910930,SCC-3,SIDM00384,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.245505,0.978649,0.162824,-0.386612,3.474689074327644,Low,False
GDSC2,343,16097901,910931,RERF-LC-MS,SIDM00355,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.204764,0.944623,0.03443,-0.408035,3.3359716958397483,Low,False
GDSC2,343,16098154,910932,GAK,SIDM00543,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.666882,0.979709,0.045351,0.360824,14.39501548810505,Low,False
GDSC2,343,16098434,910933,AM-38,SIDM00492,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.401822,0.985164,0.067875,0.747295,30.01874440357502,Low,False
GDSC2,343,16098716,910934,A4-Fuk,SIDM00502,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.306594,0.964892,0.022575,-0.354488,3.693571957517225,Low,False
GDSC2,343,16098994,910935,A3-KAW,SIDM00495,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.901844,0.969364,0.145736,-0.567327,2.464142803603986,Medium,False
GDSC2,343,16099276,910936,DOK,SIDM00540,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.583765,0.980575,0.036845,0.84297,36.00885930550254,Low,False
GDSC2,343,16099443,910937,COR-L279,SIDM00511,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.183364,0.980989,0.102187,0.106565,8.876115343745036,Low,False
GDSC2,343,16099695,910941,CHP-134,SIDM00285,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.643518,0.98608,0.049194,0.348538,14.062588875778111,Low,False
GDSC2,343,16099963,910942,NEC8,SIDM00243,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.5919,0.987849,0.050598,-0.204459,4.913074908165725,Low,False
GDSC2,343,16100244,910943,CAS-1,SIDM00212,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.039554,0.958495,0.088185,0.556795,20.895921575494512,Low,False
GDSC2,343,16101089,910948,MFM-223,SIDM00332,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.590769,0.964507,0.07737,0.846653,36.26195064732042,Low,False
GDSC2,343,16101373,910951,CML-T1,SIDM00958,LCML,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.178185,0.974894,0.087149,-0.422012,3.2484728707903328,Low,False
GDSC2,343,16101655,910952,CAL-54,SIDM00932,KIRC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.617554,0.954703,0.143126,0.334885,13.702167061547591,Low,False
GDSC2,343,16101937,911905,EFO-21,SIDM01052,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,5.160701,0.962731,0.049255,1.672207,174.28658769078476,Low,False
GDSC2,343,16102220,917486,LS-1034,SIDM00681,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.832501,0.961837,0.125046,-0.077938,6.249497121805065,Low,False
GDSC2,343,16102502,924100,22RV1,SIDM00499,PRAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.609637,0.969736,0.068791,0.856575,36.952636572845975,Low,False
GDSC2,343,16102782,924102,8505C,SIDM00996,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.109801,0.944207,0.130947,0.067881,8.24660004791949,Low,False
GDSC2,343,16103062,924104,B-CPAP,SIDM00992,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.011622,0.950505,0.090241,0.016254,7.475432670927825,Low,False
GDSC2,343,16103343,924105,BPH-1,SIDM00964,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.210861,0.948809,0.089896,0.121024,9.123568404660645,Low,False
GDSC2,343,16103516,924106,CAL-148,SIDM00938,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,2.836606,0.985024,0.064633,0.450074,17.0577730977515,Low,False
GDSC2,343,16103799,924107,CAL-39,SIDM00935,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.391332,0.971717,0.077621,0.215925,10.928040402765555,Low,False
GDSC2,343,16104082,924108,CaR-1,SIDM00488,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.678274,0.974146,0.080078,0.366815,14.559941137409044,Low,False
GDSC2,343,16104363,924110,HDLM-2,SIDM01064,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.25495,0.861268,0.134514,-1.17563,0.7749552447546407,Medium,False
GDSC2,343,16104644,924111,HO-1-N-1,SIDM00592,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.066441,0.974041,0.107185,0.04508,7.896668802694882,Low,False
GDSC2,343,16104924,924151,HTC-C3,SIDM00496,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.260565,0.956547,0.115834,0.147161,9.588505142012533,Low,False
GDSC2,343,16105095,924186,KGN,SIDM00302,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.585483,0.966584,0.086513,0.31802,13.269696805937333,Low,False
GDSC2,343,16105375,924187,KLE,SIDM00686,UCEC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.754407,0.957763,0.110112,0.932703,42.708885930442584,Low,False
